URL,File Name
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Umwelt/UGR/energiefluesse-emissionen/Publikationen/Downloads/statistischer-bericht-ugr-energiegesamtrechnung-5850014217005.xlsx?__blob=publicationFile,statistischer-bericht-ugr-energiegesamtrechnung-5850014217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/luftverkehr-2080600231035.xlsx?__blob=publicationFile,luftverkehr-2080600231035.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Migration-Integration/Publikationen/Downloads-Migration/statistischer-bericht-einwanderungsgeschichte-end-5122126217005.xlsx?__blob=publicationFile,statistischer-bericht-einwanderungsgeschichte-end-5122126217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Hochschulen/Publikationen/Downloads-Hochschulen/statistischer-bericht-pruefungen-2110420227005.xlsx?__blob=publicationFile,statistischer-bericht-pruefungen-2110420227005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121972_Auszug_GV.xlsx?__blob=publicationFile,31121972_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121952_Auszug_GV.xlsx?__blob=publicationFile,31121952_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121950_Auszug_GV.xlsx?__blob=publicationFile,31121950_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/private-schulen-2110110217005.xlsx?__blob=publicationFile,private-schulen-2110110217005.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Verdienste/Verdienste-Branche-Berufe/Publikationen/Downloads/statistischer-bericht-verdienste-5623601223245.xlsx?__blob=publicationFile,statistischer-bericht-verdienste-5623601223245.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121951_Auszug_GV.xlsx?__blob=publicationFile,31121951_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Volkswirtschaftliche-Gesamtrechnungen-Inlandsprodukt/Publikationen/Downloads-Inlandsprodukt/inlandsprodukt-revidiert-jahr-2189029919005.xlsx?__blob=publicationFile,inlandsprodukt-revidiert-jahr-2189029919005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/diagnosedaten-krankenhaus-2120621167005.xlsx?__blob=publicationFile,diagnosedaten-krankenhaus-2120621167005.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Umsatzsteuer/Publikationen/Downloads-Umsatzsteuern/statistischer-bericht-umsatzsteuer-2140810217005.xlsx?__blob=publicationFile,statistischer-bericht-umsatzsteuer-2140810217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Bauen/Publikationen/Downloads-Bautaetigkeit/bautaetigkeit-2050100217005.xlsx?__blob=publicationFile,bautaetigkeit-2050100217005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Gueterverkehr/Publikationen/Downloads-Schifffahrt/seeschifffahrt-jahr-2080500167005.xlsx?__blob=publicationFile,seeschifffahrt-jahr-2080500167005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Asylbewerberleistungen/Publikationen/Downloads-Asylbewerberleistungen/asylbewerber-2130700177005.xlsx?__blob=publicationFile,asylbewerber-2130700177005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Jugendarbeit/Publikationen/Downloads-Jugendarbeit/erzieherische-hilfe-5225112217005.xlsx?__blob=publicationFile,erzieherische-hilfe-5225112217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-berufliche-schulen-2110200237005.xlsx?__blob=publicationFile,statistischer-bericht-berufliche-schulen-2110200237005.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Arbeitsmarkt/Erwerbstaetigkeit/Publikationen/Downloads-Erwerbstaetigkeit/statistischer-bericht-mikrozensus-arbeitsmarkt-2010410217005-endergebnisse.xlsx?__blob=publicationFile,statistischer-bericht-mikrozensus-arbeitsmarkt-2010410217005-endergebnisse.xlsx
https://www.destatis.de/DE/Themen/Wirtschaft/Aussenhandel/Publikationen/Downloads-Aussenhandel/zusammenfassende-uebersichten-monat-2070100201125.xlsx?__blob=publicationFile,zusammenfassende-uebersichten-monat-2070100201125.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/kostennachweis-krankenhaeuser-2120630217005.xlsx?__blob=publicationFile,kostennachweis-krankenhaeuser-2120630217005.xlsx
https://www.destatis.de/DE/Themen/Arbeit/Arbeitskosten-Lohnnebenkosten/Publikationen/Downloads-Arbeits-und-Lohnnebenkosten/arbeitskosten-bund-2163201209005.xlsx?__blob=publicationFile,arbeitskosten-bund-2163201209005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/extrahaushalte-laender-5715101217005.xlsx?__blob=publicationFile,extrahaushalte-laender-5715101217005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-berufliche-schulen-berufsbezeichnungen-5211004227005.xlsx?__blob=publicationFile,statistischer-bericht-berufliche-schulen-berufsbezeichnungen-5211004227005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/luftverkehr-ausgewaehlte-flugplaetze-2080610227005.xlsx?__blob=publicationFile,luftverkehr-ausgewaehlte-flugplaetze-2080610227005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/10_ArbeitsagenturVorjahr.xlsx?__blob=publicationFile,10_ArbeitsagenturVorjahr.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Soziales/Jugendarbeit/Publikationen/Downloads-Jugendarbeit/erzieherische-hilfe-5225112207005.xlsx?__blob=publicationFile,erzieherische-hilfe-5225112207005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Haushalte-Familien/Publikationen/Downloads-Haushalte/entwicklung-privathaushalte-5124001209005.xlsx?__blob=publicationFile,entwicklung-privathaushalte-5124001209005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/statistischer-bericht-sm-schueler-5211003238005.xlsx?__blob=publicationFile,statistischer-bericht-sm-schueler-5211003238005.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bildung-Forschung-Kultur/Schulen/Publikationen/Downloads-Schulen/schnellmeldung-schueler-5211003228005.xlsx?__blob=publicationFile,schnellmeldung-schueler-5211003228005.xlsx
https://www.destatis.de/DE/Themen/Staat/Oeffentliche-Finanzen/Ausgaben-Einnahmen/Publikationen/Downloads-Ausgaben-und-Einnahmen/rechnungsergebnis-kommunaler-kern-extrahaushalt-2140330197005.xlsx?__blob=publicationFile,rechnungsergebnis-kommunaler-kern-extrahaushalt-2140330197005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/19610606_Auszug_GV.xlsx?__blob=publicationFile,19610606_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Vorsorgeeinrichtungen-Rehabilitationseinrichtungen/Publikationen/Downloads-Vorsorge-oder-Reha/diagnosedaten-vorsorge-reha-2120622167005.xlsx?__blob=publicationFile,diagnosedaten-vorsorge-reha-2120622167005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/Standardtabellen/13_FinanzamtVorjahr.xlsx?__blob=publicationFile,13_FinanzamtVorjahr.xlsx
https://www.destatis.de/DE/Themen/Staat/Steuern/Unternehmenssteuern/Publikationen/Downloads-Koerperschaftsteuern/koerperschaftsteuerstatistik-jahr-5799701127005.xlsx?__blob=publicationFile,koerperschaftsteuerstatistik-jahr-5799701127005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/25091956_Auszug_GV.xlsx?__blob=publicationFile,25091956_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121968_Auszug_GV.xlsx?__blob=publicationFile,31121968_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121953_Auszug_GV.xlsx?__blob=publicationFile,31121953_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122021_Auszug_GV.xlsx?__blob=publicationFile,31122021_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121954_Auszug_GV.xlsx?__blob=publicationFile,31121954_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Todesursachen/Publikationen/Downloads-Todesursachen/todesursachen-2120400157005.xlsx?__blob=publicationFile,todesursachen-2120400157005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121957_Auszug_GV.xlsx?__blob=publicationFile,31121957_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121986_Auszug_GV.xlsx?__blob=publicationFile,31121986_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/statistischer-bericht-luftverkehr-2080620217005.xlsx?__blob=publicationFile,statistischer-bericht-luftverkehr-2080620217005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121964_Auszug_GV.xlsx?__blob=publicationFile,31121964_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Transport-Verkehr/Personenverkehr/Publikationen/Downloads-Luftverkehr/luftverkehr-alle-flugplaetze-2080620197005.xlsx?__blob=publicationFile,luftverkehr-alle-flugplaetze-2080620197005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121960_Auszug_GV.xlsx?__blob=publicationFile,31121960_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugQ/BTW20213Q2021.xlsx?__blob=publicationFile,BTW20213Q2021.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121966_Auszug_GV.xlsx?__blob=publicationFile,31121966_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121965_Auszug_GV.xlsx?__blob=publicationFile,31121965_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Migration-Integration/Publikationen/Downloads-Migration/statistischer-bericht-auslaend-bevoelkerung-2010200227005.xlsx?__blob=publicationFile,statistischer-bericht-auslaend-bevoelkerung-2010200227005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121967_Auszug_GV.xlsx?__blob=publicationFile,31121967_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121961_Auszug_GV.xlsx?__blob=publicationFile,31121961_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121959_Auszug_GV.xlsx?__blob=publicationFile,31121959_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Publikationen/Downloads-Vorausberechnung/statistischer-bericht-bvb-bundeslaender-2070-5124205219005.xlsx?__blob=publicationFile,statistischer-bericht-bvb-bundeslaender-2070-5124205219005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121955_Auszug_GV.xlsx?__blob=publicationFile,31121955_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Tabellen/vorausberechnung-gebietsstand-bundesland.xlsx?__blob=publicationFile,vorausberechnung-gebietsstand-bundesland.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121962_Auszug_GV.xlsx?__blob=publicationFile,31121962_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1974.xlsx?__blob=publicationFile,1974.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121958_Auszug_GV.xlsx?__blob=publicationFile,31121958_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121971_Auszug_GV.xlsx?__blob=publicationFile,31121971_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121963_Auszug_GV.xlsx?__blob=publicationFile,31121963_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/fallpauschalen-krankenhaus-2120640167005.xlsx?__blob=publicationFile,fallpauschalen-krankenhaus-2120640167005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121956_Auszug_GV.xlsx?__blob=publicationFile,31121956_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/19700527_Auszug_GV.xlsx?__blob=publicationFile,19700527_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121999_Auszug_GV.xlsx?__blob=publicationFile,31121999_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Bevoelkerung/Bevoelkerungsvorausberechnung/Tabellen/vorausberechnung-deutschland.xlsx?__blob=publicationFile,vorausberechnung-deutschland.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121984_Auszug_GV.xlsx?__blob=publicationFile,31121984_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121992_Auszug_GV.xlsx?__blob=publicationFile,31121992_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/agrarstrukturen-in-deutschland-5411203109005.xlsx?__blob=publicationFile,agrarstrukturen-in-deutschland-5411203109005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Produktionsmethoden/Publikationen/Downloads-Produktionsmethoden/bodenbearbeitung-bewaesserung-2032805109005.xlsx?__blob=publicationFile,bodenbearbeitung-bewaesserung-2032805109005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121987_Auszug_GV.xlsx?__blob=publicationFile,31121987_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/eigentums-pachtverhaeltnisse-2032803109005.xlsx?__blob=publicationFile,eigentums-pachtverhaeltnisse-2032803109005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121996_Auszug_GV.xlsx?__blob=publicationFile,31121996_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122007_Auszug_GV.xlsx?__blob=publicationFile,31122007_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121977_Auszug_GV.xlsx?__blob=publicationFile,31121977_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122016_Auszug_GV.xlsx?__blob=publicationFile,31122016_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121980_Auszug_GV.xlsx?__blob=publicationFile,31121980_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122003_Auszug_GV.xlsx?__blob=publicationFile,31122003_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/arbeitskraefte-2032802109005.xlsx?__blob=publicationFile,arbeitskraefte-2032802109005.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Produktionsmethoden/Publikationen/Downloads-Produktionsmethoden/stallhaltung-weidehaltung-2032806109005.xlsx?__blob=publicationFile,stallhaltung-weidehaltung-2032806109005.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121976_Auszug_GV.xlsx?__blob=publicationFile,31121976_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122006_Auszug_GV.xlsx?__blob=publicationFile,31122006_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121998_Auszug_GV.xlsx?__blob=publicationFile,31121998_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122004_Auszug_GV.xlsx?__blob=publicationFile,31122004_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Gesellschaft-Umwelt/Gesundheit/Krankenhaeuser/Publikationen/Downloads-Krankenhaeuser/tiefgegliederte-diagnosedaten-5231301217015.xlsx?__blob=publicationFile,tiefgegliederte-diagnosedaten-5231301217015.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31121983_Auszug_GV.xlsx?__blob=publicationFile,31121983_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122009_Auszug_GV.xlsx?__blob=publicationFile,31122009_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Administrativ/Archiv/GVAuszugJ/31122020_Auszug_GV.xlsx?__blob=publicationFile,31122020_Auszug_GV.xlsx
https://www.destatis.de/DE/Themen/Laender-Regionen/Regionales/Gemeindeverzeichnis/Namens-Grenz-Aenderung/1978.xlsx?__blob=publicationFile,1978.xlsx
https://www.destatis.de/DE/Themen/Branchen-Unternehmen/Landwirtschaft-Forstwirtschaft-Fischerei/Landwirtschaftliche-Betriebe/Publikationen/Downloads-Landwirtschaftliche-Betriebe/hofnachfolge-2032804109005.xlsx?__blob=publicationFile,hofnachfolge-2032804109005.xlsx
